Aster,0x1be1200e71A5e219ca6cD666B2171b1E593f5db9,364638.884987,12.65043196
Aster,GGuQPpxhxg4PJoUNu9TAc3UKwtPYRGTNjiAHm9d3bM9j,502950.31769,17.60326001
Aster,0x295Eb61D0aeC1C56bCAa8B236a5150F1b8115b25,611580.414346,20.16776473
Aster,BxApgjN2tS9QMpxkYZkzvHbD2L5ayxLiAF3BYBQuXkd5,6391.3631,0.22369771
Aster,0x1B0Eb9904f6B7548d1e20c447A418622FC9F15fD,0.0,0.0
Aster,0x8818A613102486BA443e4e09C8D415a6E2CaD90d,128128.7746,3.42446925
Aster,0x2B501e3cc5f326B86968b57FBF412122fa327294,764358.369253,25.80187073
Aster,0x1229dd858fE63041545b54eDF0Fe52EA8fCEA417,521366.85893,18.24784002
Aster,CrQfGB5SdjvdjyLDZDi5LAbhMkJNbq8Cd4JXeSzZX81j,144630.775859,5.06207714
Aster,0xB576Df6d33D9D5d055C20eC4631AEC6b88d14B41,2480238.506748,79.62478116
Aster,42tGoYb3njgR1cStzEvdxpSDC5tuKaQ78BEum4iQ5s7Q,153952.397618,5.38833354
Aster,DoEGNAhL1C646hxZM2cPJcjYieaLeDEQwq4Ko97e9F72,0.0,0.0
Aster,0x5dD8bafAa643E02f520966C923e601C0E69c1F41,10938.234538,0.27618273
Aster,0x089fA2786E2E1CE673d5AF447c8186bCFED69CfA,23000.378579,0.79786671
Aster,0x82AB96E28211041BDC140a7Cc2E043498D5258eA, 2515413.03, 480.65
Backpack,alpha-beta-gama,10456340.045,874.045654,133
Aster,0x82AB96E28211041BDC140a7Cc2E043498D5258eA, 100000.03, 110.65
Aster,HHMvXJo3JP6ySHWjNsJvGmmochuMvXaSdyZ9msR2rovr, 265416.65, 9.54
Aster,0xc86C3F9688669DAb67862bE4b520D3BA9B441222, 1565445.23, 27.56
Backpack,enviously-amiable-mullet,151546,7.5773,20
Backpack,poetic-amiable-mullet,312576,14.06,50
